Jeu,Titre,Chaîne,Nombre de vues,Date de la mise en ligne,Lien de la vidéo
Dota 2,LIQUID vs SHOPIFY REBELLION (ex.EG) - LIMA MAJOR 2023 - INCREDIBLE GAME DOTA 2,NoobFromUA,92000,il y a 15 heures,https://www.youtube.com/watch?v=88r25eMNui0
Dota 2,GEEK SLATE vs TEAM ASTER - THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,91000,il y a 19 heures,https://www.youtube.com/watch?v=24DDMV_hQkw
Dota 2,SHOPIFY REBELLION vs TEAM LIQUID - LIMA MAJOR Dota 2,Dota 2 Rapier,58000,il y a 15 heures,https://www.youtube.com/watch?v=_dajByJdj5c
Dota 2,"EG VS EXECRATION BO2[GAME 2] PAKAZS, WISPER, MATTHEW VS PALOS - THE LIMA MAJOR 2023 - DOTA 2",CARIES DOTA,10000,il y a 18 heures,https://www.youtube.com/watch?v=N1Rb_0tb08o
Dota 2,TEAM BALD REBORN vs MONASPA - UNBELIEVABLE GAME! WEU DPC 2023 Dota 2,Dota 2 Rapier,16000,il y a 6 jours,https://www.youtube.com/watch?v=ynj41yIS3IY
Dota 2,SHOPIFY REBELLION vs ENTITY - MID DROW RANGER !!! THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,21000,il y a 2 jours,https://www.youtube.com/watch?v=GBeMFNdQlig
Dota 2,PSG.LGD vs TEAM SPIRIT - AMAZING GAME !!! THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,20000,il y a 2 jours,https://www.youtube.com/watch?v=BDVNeg8pQeA
Dota 2,"""You look great Mira"" Love is in the air - Ephey Dota 2",Dotamon,29000,il y a 2 jours,https://www.youtube.com/watch?v=2L1WC5hQTQc
Dota 2,TALON vs TSM - SEA vs NA BATTLE! - LIMA MAJOR 2023 Dota 2 Highlights,DotA Digest,20000,il y a 2 jours,https://www.youtube.com/watch?v=zYoLg4wh2pI
Dota 2,PSG.LGD vs TALON ESPORTS - THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,43000,il y a 1 jour,https://www.youtube.com/watch?v=favJggC6mwQ
Dota 2,LIQUID vs KNIGHTS - WEU vs CHINA - LIMA MAJOR 2023 Dota 2 Highlights,DotA Digest,14000,il y a 2 jours,https://www.youtube.com/watch?v=N5kPpEuMGjk
Dota 2,TALON vs EXECRATION - LIMA MAJOR 2023 - GROUP STAGE Dota 2 Highlights,DotA Digest,24000,il y a 3 jours,https://www.youtube.com/watch?v=jQYNd2eZB9k
Dota 2,TEAM ASTER vs BB TEAM - ABSOLUTELY EPIC !!! THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,17000,il y a 2 jours,https://www.youtube.com/watch?v=fcIOcKzS-X8
Dota 2,TEAM SPIRIT vs TSM - THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,19000,il y a 3 jours,https://www.youtube.com/watch?v=7jbllVMvtXI
Dota 2,Richest Dota 2 Player,hOlyhexOr,23000,il y a 7 jours,https://www.youtube.com/watch?v=MR6Gq_ymMdA
Dota 2,Dota 2 Best Plays of Lima Major - Group Stage Day 1,hOlyhexOr,28000,il y a 3 jours,https://www.youtube.com/watch?v=KU-poIls5uI
Dota 2,LIQUID vs GEEK SLATE - WEU vs SEA - LIMA MAJOR 2023 DOTA 2,NoobFromUA,55000,il y a 1 jour,https://www.youtube.com/watch?v=mJfEjH-DcSk
Dota 2,[FIL] Shopify vs Team Aster (BO2) | Lima Major 2023: Group Stage Day 1,KuyaNic,30000,Diffusé il y a 3 jours,https://www.youtube.com/watch?v=wBAxdFiwW_0
Dota 2,How can the same lane have two different results? | Dota 2 Lima Major - Group Stage Analysis,ZQuixotix,37000,il y a 3 jours,https://www.youtube.com/watch?v=I8DN406zG5U
Dota 2,ARMY GENIUSES vs TEAM FLOW - DPC SEA 2023 TOUR 1 DIVISION 2 DOTA 2,LeagueOfDota,29000,il y a 5 jours,https://www.youtube.com/watch?v=vye10MNL2fY
Dota 2,TL Reacts to their UNDEFEATED DPC Run,Team Liquid Dota,78000,il y a 3 jours,https://www.youtube.com/watch?v=DX-yQYDxLSM
Dota 2,10 minutes of TOP Dota 2 Plays,hOlyhexOr,13000,il y a 5 jours,https://www.youtube.com/watch?v=duzTgiNFwpY
Dota 2,TALON ESPORTS vs EG - SEA vs SA !! THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,25000,il y a 2 jours,https://www.youtube.com/watch?v=-K2DCv_CGIo
Dota 2,[FIL] Team Spirit vs Evil Geniuses (BO2) | Lima Major 2023: Group Stage Day 2,KuyaNic,37000,Diffusé il y a 2 jours,https://www.youtube.com/watch?v=6r51LeWo5fA
Dota 2,SHOPIFY REBELLION vs GEEK SLATE - NA vs SEA - LIMA MAJOR 2023 Dota 2 Highlights,DotA Digest,13000,il y a 1 jour,https://www.youtube.com/watch?v=jCBhwVlenuM
Dota 2,BB TEAM vs SHOPIFY REBELLION - THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,16000,il y a 3 jours,https://www.youtube.com/watch?v=5pjL185X6U0
Dota 2,PSG.LGD vs EG - THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,14000,il y a 3 jours,https://www.youtube.com/watch?v=ICPHGYcWYvc
Dota 2,PSG.LGD vs TUNDRA ESPORTS - MID CENTAUR !! THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,15000,il y a 1 jour,https://www.youtube.com/watch?v=2KhVRr9hx4c
Dota 2,Analysis almost as long as the game | Dota 2 Lima Major - Group Stage Analysis,ZQuixotix,37000,il y a 2 jours,https://www.youtube.com/watch?v=lASFs7zYLb4
Dota 2,TALON ESPORTS vs EXECRATION - THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,30000,il y a 3 jours,https://www.youtube.com/watch?v=6pSAyTgqiWE
Dota 2,[FIL] Shopify Rebellion vs HellRaisers (BO2) | Lima Major 2023: Group Stage Day 2 w/ LV & Cermike,KuyaNic,19000,Diffusé il y a 2 jours,https://www.youtube.com/watch?v=d1ya08UWmSk
Dota 2,GEEK SLATE vs SHOPIFY REBELLION - AMAZING GAME !!! THE LIMA MAJOR 2023 DOTA 2,LeagueOfDota,17000,il y a 1 jour,https://www.youtube.com/watch?v=uHfPcASn-RE
Dota 2,DPC 2023 WEU Winter Tour Division II,PGL,16000,Diffusé il y a 4 jours,https://www.youtube.com/watch?v=yi2ifv09J4I
Dota 2,TEAM BALD REBORN vs OOREDOO THUNDERS - W33 MEEPO! WEU DPC 2023 Dota 2,Dota 2 Rapier,10000,il y a 4 jours,https://www.youtube.com/watch?v=96-eFti4iQg
Dota 2,"""what do you mean ARKOSH?"" -Qojqva checks Dota 2 Leaderboards",Ez Dotes,68000,il y a 5 jours,https://www.youtube.com/watch?v=pnrrt_0NtV8
Dota 2,TEAM SPIRIT VS GAIMIN GLADIATORS - LIMA MAJOR Dota 2,Dota 2 Rapier,11000,il y a 3 jours,https://www.youtube.com/watch?v=LBDp4ZzHQmk
Dota 2,SHOPIFY REBELLION vs KNIGHTS - NA vs CHINA - LIMA MAJOR 2023 Dota 2 Highlights,DotA Digest,15000,il y a 1 jour,https://www.youtube.com/watch?v=uc4DNs0WN30
Dota 2,You're not gonna win this fight - Dota 2 Moments ep.99,Flying Courier,58000,il y a 6 jours,https://www.youtube.com/watch?v=dlhuTiQXHlA
Dota 2,"😲TREMENDO ESCÁND4LO😲ACUS4N DE HACER 322 A JUGADORES DE LA DIVISIÓN 2 DEL DPC SA ""MUESTRAN ""PRUEBAS""""",AD Gamer,45000,il y a 7 jours,https://www.youtube.com/watch?v=qF_XTNpiRuI
Dota 2,EG vs EXECRATION [GAME 2] BO2 - El PROHIBIDO de MATTHEW! - LIMA MAJOR 2023 DOTA 2,Kurama Dota,21000,il y a 17 heures,https://www.youtube.com/watch?v=2UDi_iD0qSg
Dota 2,Liquid vs Entity Game 1 | Bo2 | Group Stage The Lima Major 2023 Winter Tour | Spotnet Dota 2,Spotnet Dota2,41000,il y a 2 jours,https://www.youtube.com/watch?v=x2ErojAXtLc
Dota 2,TEAM ASTER vs HELLRAISERS - LIMA MAJOR Dota 2,Dota 2 Rapier,3000,il y a 1 jour,https://www.youtube.com/watch?v=3APZHBZOMdQ
Valorant,VCT LOCK//IN — Omega Bracket (Day 2),VALORANT Champions Tour,841000,Diffusé il y a 2 jours,https://www.youtube.com/watch?v=i1u2M5ZP0Nk
Valorant,VCT LOCK//IN — Alpha Bracket Day 6,VALORANT Champions Tour,672000,Diffusé il y a 6 jours,https://www.youtube.com/watch?v=7kFCmGT1P4c
Valorant,VCT LOCK//IN — Omega Bracket (Day 3),VALORANT Champions Tour,808000,Diffusé il y a 1 jour,https://www.youtube.com/watch?v=NfpCXX2Pozs
Valorant,VCT LOCK//IN — Omega Bracket (Day 1),VALORANT Champions Tour,568000,Diffusé il y a 3 jours,https://www.youtube.com/watch?v=8gD9bKDjOGQ
Valorant,Tarik Reacts to NRG vs LOUD | Semifinals | VCT 2023 LOCK//IN São Paulo,tarik,373000,il y a 6 jours,https://www.youtube.com/watch?v=vsIo8W4sCkw
Valorant,I might be ready to go pro in Valorant after this...,tarik,265000,il y a 4 jours,https://www.youtube.com/watch?v=7SGDgypsD1o
Valorant,Tarik Reacts to Team Liquid vs Team Secret | VCT 2023 LOCK//IN São Paulo,tarik,370000,il y a 3 jours,https://www.youtube.com/watch?v=w8gJJvdRip0
Valorant,Tarik Reacts to Sentinels vs Fnatic | VCT 2023 LOCK//IN São Paulo,tarik,406000,il y a 1 jour,https://www.youtube.com/watch?v=1qRkt9nuVls
Valorant,The most feared team in Valorant,Sentinels,272000,il y a 2 jours,https://www.youtube.com/watch?v=uPo3RJuNxQ0
Valorant,Breaking hearts in valorant,Aches,99000,il y a 5 jours,https://www.youtube.com/watch?v=uVblt1OK5xA
Valorant,3 THINGS LOW ELO DOESN'T UNDERSTAND *STOP DOING THIS*,"ProGuides Valorant Tips, Tricks and Guides",275000,il y a 5 jours,https://www.youtube.com/watch?v=ggj3B7DwxzM
Valorant,valorant moments that will turn your frown upside down,al1,226000,il y a 6 jours,https://www.youtube.com/watch?v=cJ5OszUi_HA
Valorant,Gaslighting my Duo In Valorant #valorantshorts,jiyu,173000,il y a 6 jours,https://www.youtube.com/watch?v=_ahSvkWBSjs
Valorant,*NEW* REVERIE BUNDLE WORTH IT? [GAMEPLAY],Kaemi,267000,il y a 3 jours,https://www.youtube.com/watch?v=BbPluJ1V2lI
Valorant,PLAYING VALORANT (i'm kinda nervous),Asmongold TV,119000,il y a 6 jours,https://www.youtube.com/watch?v=AYe2d5sKX1E
Valorant,NOS VAMOS \\ VALORANT Agent 22 Teaser,VALORANT Hub,248000,il y a 5 jours,https://www.youtube.com/watch?v=lBTWeDFZ9cI
Valorant,Tarik reacts to Team Guard DISBANDING & Sentinels Tweet - Valorant,Jigen Shorts,125000,il y a 3 jours,https://www.youtube.com/watch?v=yKjP-NYZU4A
Valorant,SEN Tarik Reacts To YAY Getting Benched From C9 Valorant Roster,Jett Shorts,116000,il y a 2 jours,https://www.youtube.com/watch?v=coEzY_qlo2c
Valorant,How I Made $300 by Playing ONE Game of Valorant...,eggwick,108000,il y a 5 jours,https://www.youtube.com/watch?v=dCI9dn9OPGQ
Valorant,New Yoru Trick GONE WRONG (The Boys Valorant Edition) #valorantshorts,jiyu,136000,il y a 5 jours,https://www.youtube.com/watch?v=CWGWpefifXY
Valorant,The bumblebee side of Valorant ranked,AverageJonas,170000,il y a 6 jours,https://www.youtube.com/watch?v=mFyTMUUz-mk
Valorant,"ah yes, ranked is still dead...",GrimLIVE,120000,il y a 3 jours,https://www.youtube.com/watch?v=LfjyFK4GoAI
Valorant,I Learned 24 Valorant Skills In 24 Hours!,MehrkedVal,154000,il y a 5 jours,https://www.youtube.com/watch?v=1fjxwqLPpSA
Valorant,Valorant Clutch During Valorant Clutch #valorantshorts,jiyu,67000,il y a 7 jours,https://www.youtube.com/watch?v=kUylRKwapjw
Valorant,VALORANT New Agent 22 Teaser (New Initiator),Kanga - VALORANT,106000,il y a 5 jours,https://www.youtube.com/watch?v=nb-JBLGgGnw
Valorant,The yin yang side of Valorant ranked ☯️,AverageJonas,167000,il y a 1 jour,https://www.youtube.com/watch?v=Vk2MdCFwvsM
Valorant,Valorant woke up and chose violence,Keeoh+,67000,il y a 4 jours,https://www.youtube.com/watch?v=je9iWWLB50A
Valorant,Valorant but its sus...,Jollztv,78000,il y a 2 jours,https://www.youtube.com/watch?v=RZBQecQxS_4
Valorant,We Played Golf In VALORANT?!,NRG VALORANT,72000,il y a 5 jours,https://www.youtube.com/watch?v=go74jLC6ioM
Valorant,*NEW* REVERIE BUNDLE FULLY UPGRADED - VALORANT,urnotjustin,101000,il y a 3 jours,https://www.youtube.com/watch?v=m3tcO-G3dKQ
Valorant,The LOCK//IN Alpha Bracket was CRAZY— Plat Chat VALORANT Ep. 124,Plat Chat VALORANT,45000,Diffusé il y a 4 jours,https://www.youtube.com/watch?v=ffy8K7pv5Ls
Valorant,THE BEST RAT PLAYS - Valorant,MrLowlander,105000,il y a 6 jours,https://www.youtube.com/watch?v=DhfBS7N3TGA
Valorant,SEN TenZ vs 100T Asuna in Ranked! | Duo With SEN Sacy | VALORANT BEST GAMEPLAYS,VALORANT BEST GAMEPLAYS,99000,il y a 5 jours,https://www.youtube.com/watch?v=UuwyQzaJC4w
Valorant,This Guy Hit An ACE with One Raze Grenade! | Most Watched Valorant Clips V553,JARSO,72000,il y a 5 jours,https://www.youtube.com/watch?v=WPPtNVkOQA4
Valorant,VALORANT But Only The BEST ACES,Valorant Academy,131000,il y a 2 jours,https://www.youtube.com/watch?v=LrAlmRwjWYI
Valorant,VALORANT NEW Agent 22 - Everything We Know So Far,Kanga - VALORANT,89000,il y a 3 jours,https://www.youtube.com/watch?v=a44_5Xp1hQs
Valorant,Jason & Yujin Duo For The First Time On VALORANT,jasontheweenie,34000,il y a 4 jours,https://www.youtube.com/watch?v=vK4yuWVg17E
Valorant,Fundamentals all Valorant players MUST LEARN,Jollztv,42000,il y a 5 jours,https://www.youtube.com/watch?v=TJZVASh2XTA
Valorant,NEVER Reload in VALORANT #shorts,willius,52000,il y a 5 jours,https://www.youtube.com/watch?v=PS90pWFxn7A
Valorant,LOSER OUT! 100 Thieves vs EDward Gaming - HIGHLIGHTS | Champions Tour 2023: LOCK//IN São Paulo,Daily Valorant,105000,il y a 2 jours,https://www.youtube.com/watch?v=fM21wAIlNUw
Valorant,LOSER OUT! Sentinels vs FNATIC - HIGHLIGHTS | Champions Tour 2023: LOCK//IN São Paulo,Daily Valorant,147000,il y a 1 jour,https://www.youtube.com/watch?v=gJB_om-ff2s
Valorant,The Greatest VALORANT Rankup Ever #shorts,willius,49000,il y a 3 jours,https://www.youtube.com/watch?v=vadARnHRpCQ
Valorant,I Have No Words For This Stewie 1v4 Clutch! | Most Watched Valorant Clips V552,JARSO,63000,il y a 6 jours,https://www.youtube.com/watch?v=zi51302E0hU
Valorant,Kyedae Went Crazy Watching This Ashley 1v4 Clutch With a Sheriff | Most Watched Valorant Clips V554,JARSO,64000,il y a 4 jours,https://www.youtube.com/watch?v=57TuBMVunrs
Valorant,QUALIFIED! LOUD vs NRG Esports - HIGHLIGHTS | Champions Tour 2023: LOCK//IN São Paulo,Daily Valorant,98000,il y a 6 jours,https://www.youtube.com/watch?v=0gwCplhW3F4
Valorant,I added a Custom Support Agent into VALORANT...,Valorant Curios,56000,il y a 5 jours,https://www.youtube.com/watch?v=fRtcFrJae9o
Valorant,Meeting a Simp in Valorant,joshseki,36000,il y a 6 jours,https://www.youtube.com/watch?v=i6fklXpSS1c
Valorant,This Shahzam 1v5 Clutch Was Insane! | Most Watched Valorant Clips V555,JARSO,60000,il y a 3 jours,https://www.youtube.com/watch?v=uJAkh1EbTeU
Valorant,FAKE CLONING HAS GONE TOO FAR...,Red,67000,il y a 4 jours,https://www.youtube.com/watch?v=P7Vxv7QpqKQ
Valorant,You can't run from these Satchel plays!,GRAYFPS,111000,il y a 5 jours,https://www.youtube.com/watch?v=56DGWA_J1JU
Valorant,CLUTCH OR KICK | Omega Bracket Opening Tease | 2023 VCT LOCK//IN,VALORANT Champions Tour,83000,il y a 3 jours,https://www.youtube.com/watch?v=3AnzuEL-9aY
Valorant,Greatest Game In Valorant HISTORY?! | NRG vs Loud Analysis,Thinking Man's Valorant,37000,il y a 6 jours,https://www.youtube.com/watch?v=7Yy_STm5SUk
Valorant,I played an 84 ROUND Valorant Match (TOURNAMENT),ethos,56000,il y a 3 jours,https://www.youtube.com/watch?v=W5ZHT-cYgoA
Valorant,This Timmy ACE was So Satisfying! | Most Watched Valorant Clips V556,JARSO,58000,il y a 2 jours,https://www.youtube.com/watch?v=i_3oaD_wcfU
Valorant,QUALIFIED! DRX vs Talon Esports - HIGHLIGHTS | Champions Tour 2023: LOCK//IN São Paulo,Daily Valorant,98000,il y a 6 jours,https://www.youtube.com/watch?v=ASaeGceynuk
Valorant,I am the VALORANT Homelander #shorts,willius,34000,il y a 4 jours,https://www.youtube.com/watch?v=PyE-CvQNT6w
Valorant,Trent Gives Tarik Update On Guard's Valorant Roster Situation,Jett Shorts,40000,il y a 2 jours,https://www.youtube.com/watch?v=eSo8Zt63WT8
Valorant,"Yay RESPONDS to ""Dropped by Cloud9"" Roster Rumors 😱 VCT News",VALORANT News - TacticalRab,41000,il y a 2 jours,https://www.youtube.com/watch?v=ffVZkKTPEA8
Valorant,Valorant While Multi Tasking #valorantshorts,jiyu,38000,il y a 4 jours,https://www.youtube.com/watch?v=uUHmME29hbY
Valorant,Valorant Hacker Epidemic #valorant #valorantclips,100hp Gaming,37000,il y a 4 jours,https://www.youtube.com/watch?v=ZWszQs5TBLA
Valorant,"SEN SicK CALLS OUT NA Trash-Talk, Sentinels to Stop?! 😳 VCT News",VALORANT News - TacticalRab,36000,il y a 5 jours,https://www.youtube.com/watch?v=VCqwio39s60
Valorant,Top 5 BEST Classic Skins in VALORANT!,nikimii,147000,il y a 5 jours,https://www.youtube.com/watch?v=6LHsFyPa6mE
Valorant,I Unbind Crouch For 7 Days and This Happened... (#3),MasteryMan,62000,il y a 3 jours,https://www.youtube.com/watch?v=mXNQAWTUEdU
Valorant,VALORANT: Shop System Rework & Overhaul.,Dittozkul,41000,il y a 6 jours,https://www.youtube.com/watch?v=trAkrv3Bb54
Valorant,The Guard DISBANDING Drama Explained?! Tier 2 Rostermania 😱 VCT News,VALORANT News - TacticalRab,32000,il y a 3 jours,https://www.youtube.com/watch?v=GzKPwPFsW3g
Valorant,The WORST Way to Win in Valorant...,eggwick,40000,il y a 4 jours,https://www.youtube.com/watch?v=c1skQLIut5U
Valorant,5 Tips EVERY Beginner NEEDS to Know! [VALORANT] *2023*,Sena,37000,il y a 6 jours,https://www.youtube.com/watch?v=ctNoLZeClZI
Valorant,"VALORANT, But It's Gun Game..",NRG VALORANT,84000,il y a 1 jour,https://www.youtube.com/watch?v=sHdGlIdbepQ
Valorant,"wow, i can’t go pro now",GrimLIVE,158000,il y a 1 jour,https://www.youtube.com/watch?v=-QKrLpi1t5o
Valorant,valorant e-couples have gone too far,Kyedae,113000,il y a 2 jours,https://www.youtube.com/watch?v=vjH_iKzOsso
Valorant,TOP 0.1% SOVA IN VALORANT,AverageJonas Shorts,64000,il y a 5 jours,https://www.youtube.com/watch?v=Wx0It_77_dE
Valorant,LOSER OUT! Team Liquid vs Team Secret - HIGHLIGHTS | Champions Tour 2023: LOCK//IN São Paulo,Daily Valorant,111000,il y a 3 jours,https://www.youtube.com/watch?v=TiIO3NR-Ju8
Valorant,$1 vs $1000 Valorant Montage!,Dramatic,62000,il y a 3 jours,https://www.youtube.com/watch?v=UTM9gg5YQyA
Valorant,Why pANcada Doesn't Miss A Shot??? | SEN Pancada | VALORANT,Radiant Replays,50000,il y a 5 jours,https://www.youtube.com/watch?v=0mxlOOT5pT4
Valorant,rae turns valorant into among us,xChocoBars,28000,il y a 5 jours,https://www.youtube.com/watch?v=hJlK_pgiqbk
Valorant,SMARTEST MOMENTS IN VALORANT #99,VALORANT - Protatomonster,106000,il y a 3 jours,https://www.youtube.com/watch?v=WwQHs8xVSOs
Valorant,SEN Tarik Reacts to Sentinels Twitter TWEET VCT LOCK//IN | VALORANT Clips,JohnnyCakesZ VALORANT,34000,il y a 6 jours,https://www.youtube.com/watch?v=45wNyGRli68
Valorant,Valorant Jinx is Real,joshseki,26000,il y a 4 jours,https://www.youtube.com/watch?v=WDsN4U6KZDw
Valorant,The Flickiest Valorant player alive,Nublek,81000,il y a 4 jours,https://www.youtube.com/watch?v=JGb6JV_6shI
Valorant,"Immortals VS Bronze, But Immortals only have 1hp",Valorant Curios,37000,il y a 4 jours,https://www.youtube.com/watch?v=ylENdLMI7yI
Valorant,"ShahZaM reacts to Sentinels being ELIMINATED & Jokes About The ""Wheel"" - Valorant",Jigen Shorts,94000,il y a 1 jour,https://www.youtube.com/watch?v=AVSB7MiDFSY
Valorant,Valorant but I live in the Server Room,Quarkwy,57000,il y a 3 jours,https://www.youtube.com/watch?v=YFO2roMc1VY
Valorant,IMPOSSIBLE SOLO ACES,VALORANT - Protatomonster,82000,il y a 6 jours,https://www.youtube.com/watch?v=Z-umE2UPZnY
Valorant,Major Upset As Team Secret DESTROY Team Liquid!,Thinking Man's Valorant,37000,il y a 3 jours,https://www.youtube.com/watch?v=Smj_NN6ZDeo
Valorant,Mizkif and Emiru play VALORANT ( Dual Setup ) ft. Rime,BUNKI,16000,il y a 5 jours,https://www.youtube.com/watch?v=xt08NEufvcM
Valorant,Abilities don't ki...,VALORANT - Protatomonster,86000,il y a 5 jours,https://www.youtube.com/watch?v=IXFMnkHiCoQ
Valorant,Batman Voice Trolling in Valorant,Jollztv,34000,il y a 1 jour,https://www.youtube.com/watch?v=QiPVV-N1u9g
Valorant,Carrying Game is better than blaming teammates #valorant #valorantclips,100hp Gaming,26000,il y a 6 jours,https://www.youtube.com/watch?v=NbYR5EWjp0I
Valorant,breaking ankles in valorant,QuarterJade,27000,il y a 2 jours,https://www.youtube.com/watch?v=5Z2ZWfpsicU
Valorant,AIM is NOT everything in Valorant,noted,55000,il y a 5 jours,https://www.youtube.com/watch?v=hLjQr5Ft5S8
Valorant,When Gaslighting Meets Valorant Genius #valorantshorts,jiyu,27000,il y a 3 jours,https://www.youtube.com/watch?v=GAuR-ExZaCg
Valorant,REVERIE \\ VALORANT Skinline Gameplay Preview,VALORANT Hub,36000,il y a 3 jours,https://www.youtube.com/watch?v=oif4FaoOHtc
Valorant,3 BEST ULTIMATES IN VALORANT *SHOCKING*,"ProGuides Valorant Tips, Tricks and Guides",34000,il y a 3 jours,https://www.youtube.com/watch?v=EO1ux-3Y9YY
Valorant,"Don't use the hard ""r"" around me #Valorant #valorantclips",100hp Gaming,26000,il y a 5 jours,https://www.youtube.com/watch?v=Cp6FBFbhJb0
Valorant,BEAUTIFUL ULTS that instantly won the game...,VALORANT - Protatomonster,78000,il y a 4 jours,https://www.youtube.com/watch?v=Gd15GPtJ100
Valorant,How 100T Survived EDG!,Thinking Man's Valorant,26000,il y a 2 jours,https://www.youtube.com/watch?v=eqq6_ziPoNU
Valorant,The Most Motivating VALORANT Streamer #shorts,willius,35000,il y a 2 jours,https://www.youtube.com/watch?v=E0lfnXRInFI
Valorant,*NEW* Method To Get PERFECT Aim 2023! (No BS) | Valorant Aim Guide,Rem,39000,il y a 6 jours,https://www.youtube.com/watch?v=ZIxeklIu7so
Valorant,"🔴 LIVE - Valorant ranked gods, please ascend us even futher.",Myth,76000,Diffusé il y a 5 jours,https://www.youtube.com/watch?v=eSlOQU5M7Kk
Valorant,Starboy 2.0 ⭐️🔥 (Valorant Montage),Zishu,116000,il y a 5 jours,https://www.youtube.com/watch?v=8PmZ6mP5JtM
Grand Theft Auto V,Trevor Didn't Forget 💀 || GTA V,HigHub,19000000,il y a 7 jours,https://www.youtube.com/watch?v=Xgdjp42U3G0
Grand Theft Auto V,Which car can climb to the highest level in GTA 5?,GrayStillPlays,13000000,il y a 3 jours,https://www.youtube.com/watch?v=xpAjm_vD9nk
Grand Theft Auto V,SHORTEST vs TALLEST PERSON in GTA 5!,Caylus,790000,il y a 5 jours,https://www.youtube.com/watch?v=JkKzwVjdh64
Grand Theft Auto V,Robbing Dealership For 50 Cars In GTA 5 RP,Treyten,575000,il y a 2 jours,https://www.youtube.com/watch?v=b2Az0-AzWGk
